"WORD_ID","WORD","PART_OF_SPEECH","PRONUNCIATION","TRANSLATION","TRANSLATION_2","CATEGORIES","NOTE","ACKNOWLEDGEMENT","FOR_KIDS","AUDIO_TITLE","AUDIO_FILENAME","IMG_TITLE","IMG_FILENAME","IMG_SOURCE","RELATED_PHRASE","RELATED_PHRASE_TRANSLATION","RELATED_PHRASE_ACKNOWLEDGEMENT","RELATED_PHRASE_AUDIO_TITLE","RELATED_PHRASE_AUDIO_FILENAME","USERNAME","CONTRIBUTOR","DATE_CREATED","DATE_MODIFIED"
"69a3c5fa-b205-4277-8910-5cb0ba066738","gyemgm aatk","noun","gyem/gm/*aatk","moon","","Landscape,Nature/Environment,Time,Seasons","","Dunn, Practical Dictionary entry: 576.","1","","","Image depicting: ","gyemgm-hu'pl2.jpg","Photograph courtesy of Edward Bryant, who  carved this moon mask pendant","Txa̱'nii wil hooltga gyemgm aatk dawila ḵ'a̱ḵ'awtga gyibaaw a la̱x sg̱a̱'niis.","Every full moon the wolves would howl on the mountains.","","","","admin","","2001-10-09T04:15:38Z","2021-08-09T01:44:51Z"
"563043cd-58ad-4770-8c20-b666f17ff556","łguul","intransitive_verb","","narrow","","States","","","1","","","","","","Ma̱xłałguul awaa Klemtu","The passage through Klemtu is narrow.","","","","admin","","2003-11-14T15:59:46Z","2022-07-10T01:13:19Z"
"ad2dc872-2018-4954-b82d-0e4b044f327c","łguul","intransitive_verb","","twisted","","","","","1","","","","","","Łguul g̱a̱n awaan.","The tree by you is twisted.","","","","admin","","2003-11-14T15:59:46Z","2022-07-10T01:13:19Z"
"55d803a0-be64-4341-8ff4-c4d4a80005a3","łaa=","modifier_noun","","ancient, olden times","","Nature/Environment,Time,States,Seasons","","","1","","","","","","Ada gyik'ooɫ ada sm gwin delpga Sm'ooygyidm La̱xa̱ as dip 'niitga, ɫaagyigyet.","Years ago the olden people lived very close to the chief of the sky.","Beynon m 1:3","","","admin","","2005-01-16T00:13:46Z","2022-07-12T00:06:03Z"
"d3d75084-fda4-49c3-8130-ac2d52b0d26b","łaa=","modifier_noun","","former","","","","","1","","","","","","Da'al łemsit di lip ludzoxt a na ła waalpt.","And his in-laws also lived in his own old house.","Beynon m 35.1","","","admin","","2005-01-16T00:13:46Z","2022-07-12T00:06:03Z"
"85c7dda8-56cf-477f-bc35-80de9ef01f3a","p'ikp'oo","intransitive_verb","","broken (pl.)","","","","","1","","","","","","P'ikp'oo na ptalt.","His ribs are broken.","","","","admin","","2022-06-24T17:20:42Z","2022-06-24T17:21:40Z"
"ce96b642-d024-4dba-a10a-be6d0d2dd185","-snł","","","maybe; probably; approximately; I wonder","","Speech And Language","","","1","","","","","","Xbal gyilhawlisnł yaakit. ","He probably took the highway.","Sasama:  98:2","","","admin","","2004-05-06T01:30:10Z","2022-04-22T02:03:56Z"
"36b16916-fe3e-49e0-9142-2400851b5349","g̱oos","noun","","basket","","Tools/Implements","","Dunn, Practical Dictionary entry: 483.","1","","","","","","","","","","","admin","","2001-10-02T06:33:16Z","2020-05-04T20:06:54Z"
"d4fb83ba-af0e-4e24-af98-2de8710aee5e","haḵ'a̱'a","noun","ha/*ḵ'a̱'a","key","","Activities,Motion,Tools/Implements,Making Cultural Objects","","","1","Person saying: haḵ'a̱'a","636870750112952683haḵ'a̱'a.wav","Image depicting: ","Key_4.jpg","Image from PAP v23, Supplementary Graphics CD.","K'wa'antis Lucille na haḵ'a'a ts'ikst'ikt.","Lucille lost her car keys.","Beatrice Robinson, Gitxaała","Spoken example sentence with word: haḵ'a̱'a","636870750657839578A_LexExampleSentence.wav","admin","","2003-10-31T21:36:03Z","2020-05-04T20:19:05Z"
"e3f72c6a-c80a-40cc-916a-aa3336672231","siip'n","transitive_verb","*sii/p'n","love; like","","Thinking/Feeling","","","1","Person saying: siip'n","siip'n-dl-hb-01.wav","Image depicting: ","ADORING_BABY.jpg","Image from PAP v23, Bonus Graphics CD.","Siip'ntu nłgu haasgu.","I like my little dog.","","","","admin","","2001-01-04T23:25:26Z","2022-04-25T15:59:11Z"
"f201f6bc-1982-4429-ae28-f4c8be31f069","dzindeh","interrogative","dzin/*deh","when? - question form","","Time,States,Speech And Language","","Dunn, Practical Dictionary entry: 266.","1","Person saying: dzindeh","636894802257617978dzindeh.wav","","","","Dzindeh dm daawłn da 'na k'a Boosn?","When are you going to the States?","Perry Reece, Txałgiiw","Spoken example sentence with word: dzindeh","dzinda-pr-hb-01.wav","admin","","2005-02-04T18:40:05Z","2020-05-04T20:25:34Z"
"35c32852-e4f3-432f-ad53-636de9659640","ay'ii","noun","ay/*'ii","swing; usage: For a baby","","Tools/Implements,Making Cultural Objects","","","1","Person saying: ay'ii","ayii-mb-k-01.wav","Image depicting: ","SWING_2.jpg","Image from PAP v23, Bonus Graphics CD.","Ts'm ayii wilt xstog̱ndat noot.","The mother put her/him to sleep in a baby swing.","","Spoken example sentence with word: ay'ii","ayii-mb-k-01.wav","admin","","2001-01-04T22:50:10Z","2020-05-04T20:06:54Z"
"8abe4b73-c826-484b-85a0-ead6e8b2cd1b","ła̱xłeexk","","","finish (eating, crying, etc.)","","","","","1","","","","","","Ła 'naga hawt, ada wil ła̱xłeexgit a na bookat.","When they had cried a long time, then they stopped from their crying.","Boas, Fr 35.1","","","admin","","2011-02-15T19:40:40Z","2022-09-07T17:22:25Z"
"3103df77-eb6c-4b2f-b636-a6d1c3c76c7d","ts'uusgm ts'awaap","noun","","bathroom; toilet","","Buildings","","","1","Person saying: ts'uusgm ts'awaap","ts'uusgm_waap-dl-hb-03.wav","Image depicting: ","ts'uusgmtsawaap2.jpg","Photograph by Tammy Blumhagen.","Hasag̱u dm hii ts'uusgm ts'awaabu.","I want to go to the bathroom.","","Spoken example sentence with word: ts'uusgm ts'awaap","ts'uusgm_waap-dl-hb-03.wav","admin","","2003-11-29T05:38:03Z","2020-05-04T19:40:30Z"
"a420e8fd-ce8f-4f45-8ca3-88069263c1c1","suwildoo","transitive_verb","","prepare, train, purification prior to hunting, etc., involving washing in devil's club, fasting, etc.","","","","","1","","","","","","T'apxaduulsga 'yuutaga g̱a suwildoot","","Beynon m 28.1","","","admin","","2014-09-09T21:37:40Z","2022-04-17T21:15:20Z"
"e912f585-78a9-4d19-8c29-3314d3d6f2cc","ḵ'a'at","noun","ḵ'a'at","walking stick; cane (including a type traditionally made of fireweed stalks)","","Tools/Implements","","Dunn, Practical Dictionary entry: 853.","1","Person saying: ḵ'a'at","k'a'at-dl-hb-01.wav","Image depicting: ","CANE_3.jpg","Image from PAP v23, Bonus Graphics CD.","Ndzu ḵ'a'at.","Give me the cane.","","Spoken example sentence with word: ḵ'a'at","k'a'at-dl-hb-01.wav","admin","","2001-01-04T23:03:34Z","2022-08-05T18:46:01Z"
"f059a05c-14f0-4522-9fb5-bf6880709de5","wa̱p sguul","","","school","","","","","1","","","","","","borrowed word, replaced by wap suwila'ymsk","","","","","admin","","2011-05-17T00:06:58Z","2022-03-25T21:31:07Z"
"883380e3-ce0f-4d51-9eaa-f674e6496c11","duugit","intransitive_verb","*duu/git","sun dried (only of oolichans)","","Food,Fish,Animals,Gathering and Making","","","1","Person saying: duugit","duugit-mb-k-01.wav","","","","Ts'imaatga duugidm 'ẅah.","Sundried oolichans taste good.","","Spoken example sentence with word: duugit","duugit-mb-k-01.wav","admin","","2001-01-04T22:51:21Z","2020-05-04T20:27:55Z"
"c1a69945-845a-44bf-9bab-faea3cbb91c2","a̱p'aap'a̱x","transitive_verb","a̱p/*'aa/'pa̱x","remember several things","","","","Dunn, Practical Dictionary entry: 21.","1","Person saying: a̱p'aap'a̱x","ap'aa'pax-db-kk-03.wav","Image depicting: ","REMINISCING_2.jpg","Image from PAP v23, Bonus Graphics CD.","A̱p'aap'a̱xdu nts'i'its'u dis niyaayu.","I remember my grandmother and my grandfather.","","Spoken example sentence with word: a̱p'aap'a̱x","ap'aa'pax-db-kk-03.wav","admin","","2002-11-01T03:13:08Z","2021-07-12T18:46:42Z"
"75534709-4e51-48f4-bfce-f614eee6991e","ts'ilaasü","noun","ts'i/*laa/sü","canyon; gorge; rapids, waterfall","","Landscape,Nature/Environment","","Dunn, Practical Dictionary entry: 1643.  Dunn, Practical Dictionary entry: 1918.","1","Person saying: ts'ilaasü","ts'ilaasu-ge-hb-01.wav","Image depicting: ","RAVINE.jpg","Image from PAP v23, Bonus Graphics CD.","Lisa'yi'nu wil hooyda Githagwilgyeda bana a ḵ'ala ts'ilaasü.","I watched as the Wets'uwetin used a dip net in the canyon.","","","","admin","","2001-01-04T23:34:03Z","2022-03-25T04:19:45Z"
"ffae4328-3ed3-4a45-b13f-3b21dd96bd09","g̱ox","intransitive_verb","g̱ox","bow; nod one's head","","Speech And Language","","","1","Person saying: g̱ox","gox-1-bb-hb-01.wav","Image depicting: ","COUPLE_DATING.jpg","Image from PAP v23, Bonus Graphics CD.","Anoog̱ida goo hawt dawila g̱oxt.","He nodded his head in approval.","","Spoken example sentence with word: g̱ox","gox-1-bb-hb-01.wav","admin","","2001-01-04T22:57:03Z","2020-05-03T02:57:50Z"
"ca6d6a13-2666-4a51-a087-edbeb1abf496","g̱a̱wa̱gani","noun","g̱a̱/wa̱/*ga/ni","the act of making peace","","Government","","Dunn, Practical Dictionary entry: 430.","1","","","","","","","","","","","admin","","2001-01-04T22:56:17Z","2020-05-04T19:54:35Z"
"40af4f24-10b6-42e4-9ed2-05201b2ca6c2","g̱a̱liilp","noun","g̱a̱/*liilp","stick; rope (used for holding kelp which are placed in the water during the herring run in order to collect xs'waanx. The kelp is strung together and weighed down with small stones on the ends. Formerly saplings were used for this and they were called the same term.)","","Activities,Tools/Implements,Fishing/Hunting,Gathering and Making","","","1","Person saying: g̱a̱liilp","galiilp2-mb-kk-01.wav","","","","G̱a̱liilp dm wil dip 'lii'yag̱a gyoost.","We will hang the kelp on the stick.","","Spoken example sentence with word: g̱a̱liilp","galiilp2-mb-kk-01.wav","admin","","2001-01-04T22:54:44Z","2020-05-04T20:27:55Z"
"2994fe70-6c3d-4e92-980c-e0f4138df83f","gyiwil daawł","transitive_verb","","pass by","","","","","1","","","","","","""Ła aam ḵ'a gyiwil daawłas Lumaasit haw.""","""It is good for Lumaas to pass, sir.""","Beynon m 206.1","","","admin","","2014-11-25T23:46:20Z","2018-11-24T21:37:51Z"
"32df140c-c289-42a6-ac32-961967b5c89d","plums","noun","","pla̱mz","","Food","","","1","","","","","","Gwindalpga sg̱an pla̱mz da 'nastuup'lm.","The plum tree is close to the back of our kitchen.","Fumiko S 246.1","","","admin","","2004-04-28T04:34:05Z","2022-06-03T18:51:56Z"
"c2594b30-ea82-4394-9530-b32f6b06030f","ba̱x ma̱xsk","intransitive_verb","ba̱x/*ma̱xsk","stand up","","Spiritual Beliefs","","","1","Person saying: ba̱x ma̱xsk","baxmaxsk-vn-hb-01.wav","","","","Ła ba̱xmaxsga xbiliimit.","The choir is standing up (by our house)","","","","admin","","2015-03-06T17:45:07Z","2021-08-20T17:02:52Z"
"00edeea0-7a73-4011-bce2-5566377f836f","gootk","noun","","relatives","","","","","1","","","","","","","","","","","admin","","2015-06-05T20:15:30Z","2021-08-03T01:06:33Z"
"84b0d3f8-3ebb-4af9-b305-cac0470dccf8","tgihaba̱x","intransitive_verb","tgi/ha/*ba̱x","fall down; cave in; collapse","","Activities,Motion","","","1","","","Image depicting: ","Rural_157.jpg","Image from PAP v23, Supplementary Graphics CD.","Tgihaba̱g̱a na wa̱p sip'iyaansgit.","His smokehouse collapsed.","","Spoken example sentence with word: tgihaba̱x","636862845534231434A_LexExampleSentence.wav","admin","","2003-11-14T18:52:14Z","2020-05-04T20:19:05Z"
"9e869ae0-e123-4da3-9fd2-5bad0bf22840","ḵ'o'opsxan","number","","two (long objects)","","","","Dunn, Practical Dictionary entry: 481.  Dunn, Practical Dictionary entry: 939.","1","","","","","","","","","","","admin","","2009-06-15T02:07:10Z","2022-09-30T20:39:29Z"
"98ece582-b358-4854-af22-8b57295144b9","g̱a̱g̱a̱na'itsk","intransitive_verb","","screech, shriek (e.g. a bird call)","","","","","1","","","","","","Dat nii xsgyiigit g̱a̱g̱a̱na'itsgit a txa̱gyeekat, nag̱ats'aaẅda ayiluwaadit.","And he saw an eagle screeching down the beach, others were hollering","Beynon m 158.1","","","admin","","2017-05-05T16:17:58Z","2021-01-29T19:49:04Z"
"dcf2f625-f321-4ddf-81c9-800df8a19393","g̱a̱lḵ'aysü","noun","ḵ'a̱l/*ḵ'ay/sü","knee","","","","Dunn, Practical Dictionary entry: 353.Dunn, Practical Dictionary entry: 872. ","1","","","Image depicting: ","Unit_2-_object-_knees.jpg","Image courtesy of Aboriginal Ed, SD 52","Ada hawt 'yuuta, ""wag̱ayt tgi g̱a̱lk'aaysüyu.""","and the man said, ""Right down to the knee."" ","Boas 025 237.1","","","admin","","2003-10-28T18:34:21Z","2022-04-21T23:41:45Z"
"b4a32c76-c9f8-45b9-b121-8088e1275a76","ma̱=","modifier_noun","ma","be like something","","States","","","1","Person saying: ma̱=","ma-vn-hb-01.wav","","","","Ma̱'wa̱tsa̱ łgu łguwoomłk.","The little child is hyper.","","Spoken example sentence with word: ma̱=","ma-vn-hb-01.wav","admin","","2001-01-04T23:11:59Z","2022-07-07T23:15:33Z"
"27779c7a-c093-4b0a-a364-01d01ee1f459","xada̱kł","noun","xa/*dakł","strap, used to tie game for carrying","","Tools/Implements","","","1","","","","","","Xada̱kł bilaansgit wil suwiilinsgit.","The strap is used as a belt while hunting.","","","","admin","","2001-01-04T23:42:16Z","2022-03-16T17:07:06Z"
"a038b860-7706-44b1-99b5-44213af6db17","aleskw","intransitive_verb","al/*askw","weak","","Body,States,Bodily Afflictions/Health","","Dunn, Practical Dictionary entry: 53.","1","Person saying: aleskw","alaskw-mb-k-01.wav","Image depicting: ","MUSCLE-BOUND_MAN.jpg","Image from PAP v23, Bonus Graphics CD.","G̱a̱xba̱ alesgwa'nu da gyik silm g̱a̱tgyedu.","I sometimes feel weak but again my strength returns.","","Spoken example sentence with word: aleskw","alaskw-mb-k-01.wav","admin","","2001-01-04T22:49:37Z","2021-08-18T19:03:24Z"
"e35b55bb-6269-40b7-8d7d-9b55acf6c336","txa dzaksk","intransitive_verb","txa/*dzaks","numb, asleep, 'feels dead'","","Body,States,Senses","","","1","Person saying: txa dzaksk","txadzaks-ab-takwaan-01.wav","","","","Txa dzaksga sdoo an'onu.","The side of my hand is numb.","","Spoken example sentence with word: txa dzaksk","txadzaks-ab-takwaan-01.wav","admin","","2003-11-24T03:36:17Z","2020-05-04T20:21:22Z"
"795b4f11-6ee8-4a17-89e1-ddcd6fabb46b","sihat'al","intransitive_verb","si/ha/*t'al","get strips of cedar bark","","Employment/Work","","","1","Person saying: sihat'al","sahat'al-dl-hb-01.wav","Image depicting: ","","","Luk'wil hasa̱g̱u dm sihat'alu.","I really want to get cedar bark strips.","","Spoken example sentence with word: sihat'al","sahat'al-dl-hb-01.wav","admin","","2003-11-22T04:50:27Z","2020-05-04T20:36:55Z"
"06f150cc-e73a-458b-abc6-6da40641d3ee","da sah","adv","","day by day","","","","","1","","","","","","'Yag̱ay sm t'ooxłga g̱oot da sah","but she was sadder day by day","Beynon m 22.1  Velna Nelson, Txałgiiw","Spoken example sentence with word: da sah","d-da-sah.wav","admin","","2015-01-25T18:18:35Z","2019-02-24T20:29:07Z"
"fae1bb67-ae81-47da-813d-b5c3b5c383ba","da sah","adv","","for days","","","","","1","","","","","","ada g̱ani wila miilktga da sah.","and they danced for days","Beynon m 285.1","Spoken example sentence with word: da sah","d-da-sah2.wav","admin","","2015-01-25T18:18:35Z","2019-02-24T20:29:07Z"
"205892ae-3d97-4cfe-8124-ed5c9da0d68f","da wila","conjunction","","and then","","Conjunctions","","","1","","","","","","Dawila dza̱g̱m yeltgas dip gwa'a.","And then these people returned to shore.","Velna Nelson, Txałgiiw","Spoken example sentence with word: da wila","d-da-wila.wav","admin","","2002-11-11T05:11:50Z","2020-05-04T20:15:45Z"
"2c660c43-86dd-41b2-a358-fe2e10d4169c","ap","noun","","father","","","","","1","Person saying: ap","ap-db-kk-03.wav","","","","Dm wa'antn go haws ap da k'wan.","You'll obey what father says to you.","","Spoken example sentence with word: ap","ap-db-kk-03.wav","admin","","2001-01-04T22:49:23Z","2020-05-01T02:44:43Z"
"06ba3d91-5aca-424c-876c-33f92153051a","ooysk","transitive_verb","","increase","","","","","1","","","","","","ada mi dm ooysga na ts'abn.","and we, your tribe, will then augment this","Beynon m 76.1","","","admin","","2021-04-09T19:15:18Z","2022-06-03T18:46:12Z"
"c67f2521-88ef-489b-aa08-34f389c0aaa7","hats'a̱xłk","intransitive_verb","","in front of someone","","States","","Dunn, Practical Dictionary entry: 779.","1","","","","","","adat sgüüdit a hats'axłga łguwaalksik.","and she put it in front of the prince","Beynon m 106.1","","","admin","","2001-01-04T22:59:24Z","2022-11-17T22:41:14Z"
"110bf1f0-1d5b-4989-af2e-3dcb5e05b4dd","sityaawksa̱","transitive_verb","si/ti/*yaw/ksa̱","rinse out","","Clothing","","Dunn, Practical Dictionary entry: 1722.","1","Person saying: sityaawksa̱","637880695900619253sityaawksa̱.wav","Image depicting: ","Unit_4-_action-_you_gargle.jpg","Image courtesy of Aboriginal Ed, SD 52","Dm sityaawksu na lumaaksayu.","I am going to rinse my washing.","","Spoken example sentence with word: sityaawksa̱","637880695689809342A_LexExampleSentence.wav","admin","","2003-11-23T03:13:21Z","2022-05-13T20:13:43Z"
"baf6afff-0e01-4fa5-b2a6-7bb8d4cfcded","liimts'u'uts","noun","liim/*ts'u/'uts","feathers","","Body,Body Parts","","Dunn, Practical Dictionary entry: 1158.","1","","","Image depicting: ","vanessa-leighton-eagle-feath.jpg","Image courtesy of Vanessa Leighton, while a student at Charles Hayes Secondary School","Liimts'u'uts hoy nooyu a simełüüt.","My mother uses bird feathers when she makes pillows.","","","","admin","","2003-11-13T18:32:58Z","2020-05-03T02:45:25Z"
"31a49183-62fc-4e46-b25a-230b9076890a","na̱ksna̱gwaat","noun","na̱ks/na̱/*gwaat","uncle-in-law","","Human Relations,Kinship Terms","","Dunn, Practical Dictionary entry: 1523.","1","","","","","","","","","","","admin","","2003-11-17T19:03:12Z","2020-05-04T20:34:52Z"
"034a4a13-b76f-45b7-8489-e5607877adcb","waay","noun","waay","propeller of a boat","","","","","1","Person saying: waay","waay2-dl-hb-03.wav","Image depicting: ","People_0203.jpg","Image from PAP v23, Supplementary Images CD.","Sa daawła na waay na boodu.","The propeller came off of my boat.","","Spoken example sentence with word: waay","waay2-dl-hb-03.wav","admin","","2012-11-20T02:57:50Z","2020-05-01T02:44:43Z"
"3fb36426-718f-4577-a386-e55ce180d8f2","basa̱g̱n","transitive_verb","*bas/a/g̱n","divide something; split something","","Activities,States","","Dunn, Practical Dictionary entry: 139.  Dunn, Practical Dictionary entry: 1591.","1","Person saying: basa̱g̱n","baasaxk-db-kk-03.wav","","","","Yagwat basag̱n daala.","They are dividing the money.","","Spoken example sentence with word: basa̱g̱n","baasaxk-db-kk-03.wav","admin","","2002-11-11T03:14:53Z","2021-07-21T16:59:09Z"
"cca50141-af8c-42ae-a2ee-e39068a9e4e2","basa̱g̱n","transitive_verb","*bas/a/g̱n","spread out something","","Activities,Motion","","Dunn, Practical Dictionary entry: 139.  Dunn, Practical Dictionary entry: 1591.","1","Person saying: basa̱g̱n","baasaxk-db-kk-03.wav","Image depicting: ","05-07.jpg","Image courtesy of Aboriginal Ed, SD 52, Wa̱p Sig̱atgyet","Ła dm basag̱ntm ła'ask.","We're going to spread the seaweed.","","Spoken example sentence with word: basa̱g̱n","basagan-mb-k-01.wav","admin","","2002-11-11T03:14:53Z","2021-07-21T16:59:09Z"
"b0ef41da-7e79-4107-9ac5-3515d42057be","'nagyiłgyełks","noun","'na/gyił/*gyełks","punctures; tattoos (pl.)","","","","Dunn, Practical Dictionary entry: 1527.","1","","","","","","Heelda 'nagyiłgyełksa nag̱ats'aaw gyet.","Some people have a lot of tattoos.","","","","admin","","2003-11-17T17:51:06Z","2022-06-27T17:55:22Z"
"9b140323-9e35-438a-9429-ba57baff066f","'waask","transitive_verb","'waask","come upon; discover; find (unintentionally - when not looking for it); found","","Activities","","Dunn, Practical Dictionary entry: 2035.","1","Person saying: 'waask","'waask-dl-hb-03.wav","Image depicting: ","MAN_IN_SUIT_FINDS_COIN.jpg","Image from PAP v23, Bonus Graphics CD.","'Waasga'nu da daala.","I found some money.","","Spoken example sentence with word: 'waask","'waask-dl-hb-03.wav","admin","","2004-07-07T00:09:29Z","2022-10-17T18:27:39Z"
"68ab376f-a5b5-452f-937a-0184ee40c055","'waask","","'waask","pregnant, delivered (of a child)","","","","Dunn, Practical Dictionary entry: 2035.","1","Person saying: 'waask","'waask-dl-hb-03.wav","","","","Wayi al k'oolda sup'asm hana̱'a̱x g̱aks 'waasgit.","There was one young woman who was with child.","Beynon m 38.1","","","admin","","2004-07-07T00:09:29Z","2022-10-17T18:27:39Z"
"1ba58f4b-b5c5-4920-ae10-3b8f399a2fb1","gyiitga aks","intransitive_verb","*gyiit/ga/*aks","flood","","Landscape,Nature/Environment","","","1","Person saying: gyiitga aks","gyiitgaaks-sl-mk-01.wav","Image depicting: ","MAN_IN_FLOOD_2.jpg","Image from PAP v23, Bonus Graphics CD.","Gyiitga aks a ḵ'ala Ksyen.","The Skeena is flooding.","","Spoken example sentence with word: gyiitga aks","gyiitgaaks-sl-mk-01.wav","admin","","2003-10-26T03:45:51Z","2020-05-03T02:14:22Z"
"ba3b9292-8060-4538-b77a-78507cb9a1d5","dzaam","noun","dzaam","jam (Note: this is one of a small number of words that take the -gas possessive connective ending rather than the -as ending before a proper noun: dzaamgas Tammy, not *dzaams Tammy.)","","Food","","","1","Person saying: dzaam","dzaam-pr-hb-01.wav","Image depicting: ","dzaam2.jpg","Dzaamgas Tammy.","'Ap luk'wil ts'ma'antu dzaam.","I really like jam.","","Spoken example sentence with word: dzaam","dzaam-pr-hb-01.wav","admin","","2001-01-04T22:51:27Z","2020-05-04T20:13:16Z"
"e72b4aa4-bfce-4167-8c50-6adda289a3c4","*too","transitive_verb","","put something","","","","","1","","","","","","Dat dzaba si waalp sihoont ada ła g̱asg̱osga toosit ałga gyik düümla'aag̱it.","And made a smokehouse and packed and they did not starve again.","Beynon m 183.1","","","admin","","2015-11-01T20:30:41Z","2022-04-04T02:46:28Z"
"df9b3433-f893-4575-af8e-94cd377e5c0c","*too","","","","","","","","1","","","","","","","","","","","admin","","2015-11-01T20:30:41Z","2022-04-04T02:46:28Z"
"84cf20af-bf80-4058-aca4-f792cd9a7a2d","nda wełk","intransitive_verb","","fought over","","","","","1","","","","","","'nii g̱an waal t'in nda wełgit.","and that was why so many were eager for her.  ","Beynon m 29.1","","","admin","","2021-03-05T17:57:59Z","2022-06-27T02:10:40Z"
"424b20ae-af97-4fef-a729-25eec68d886d","sg̱a̱n=","modifier_noun","sg̱a̱n","bush; branch of; pole for","","Plants,Food Plants,Shrubs","","","1","","","","","","P'oo na sg̱a̱n ha'uus Sam.","Sam's trolling pole broke.","","","","admin","","2001-01-04T23:23:44Z","2022-05-23T01:10:27Z"
"aaebf1e1-ea5c-4751-a899-ed715e0a6d26","wudnt'aa","intransitive_verb","wu/dn/*t'aa","avoid","","Nature/Environment,Human Relations,Place/Location","","","1","","","","","","Wag̱ayt wudnt'aat Dzon.","John is sitting back (avoiding us).","","","","admin","","2003-11-30T00:27:33Z","2020-05-04T20:34:52Z"
"3dce0534-95f6-4afd-b0af-e53cb80253f3","'wa̱h gyooms haw","intransitive_verb","","rude, haughty in speech, doesn't care what they say","","","","","1","","","","","","","","","","","admin","","2022-04-25T16:39:43Z","2022-04-25T16:42:09Z"
"9031e10a-238a-4223-a153-51e1f799c606","g̱a̱lhaba̱x","intransitive_verb","g̱a̱l/ha/*ba̱x","deadfall trap","","Fishing/Hunting,Gathering and Making","","","1","Person saying: g̱a̱lhaba̱x","galhabax-mb-kk-01.wav","","","","G̱a̱lhaba̱g̱a ganüü lis'yaan.","The mink trap snapped.","","Spoken example sentence with word: g̱a̱lhaba̱x","galhabax-mb-kk-01.wav","admin","","2001-01-04T22:54:42Z","2020-05-04T20:27:55Z"
"1305d346-3621-4984-b3eb-a1939087e76c","ła 'na̱k","intransitive_verb","","be a long time","","Time,States","","Dunn, Practical Dictionary entry: 1290.","1","Person saying: ła 'na̱k","la'nakt-em-hb-02.wav","","","","Ła'nak akandi nii nikdaayu.","I have not seen my aunt in a long time.","","Spoken example sentence with word: ła 'na̱k","la'nak-em-hb-02.wav","admin","","2003-11-16T16:52:11Z","2022-07-11T23:48:31Z"
"c8bb11eb-aaab-447f-b29b-60516af9e2e9","moolksa̱x","intransitive_verb","*moolk/sa̱x","sour","","Body,Senses","","Dunn, Practical Dictionary entry: 1438. Dunn, Practical Dictionary entry: 1443.","1","","","Image depicting: ","MILK_-_SOUR.jpg","Image from PAP v23, Bonus Graphics CD.","Moolksa̱g̱a ksit'a̱xt'oox.","Oranges are sour.","","","","admin","","2003-11-17T05:40:52Z","2022-07-01T21:25:34Z"
"08e9c32c-a16f-4872-9b71-e412c2fb7e12","giitk","","","greet","","","","","1","","","","","","Giitgis Ts'ibasaat 'Wii Haywaas.","","","","","admin","","2018-05-02T17:29:58Z","2021-08-02T01:03:02Z"
"5efbfccd-ec03-45ea-aba3-bf7d4bbd5e52","ha'lila̱xdza̱wa̱s","noun","","September/October","","Nature/Environment,Time,States,Seasons","","Dunn, Practical Dictionary entry: 724.Dunn, Practical Dictionary entry: 735.","1","","","","","","","","","","","admin","","2009-06-22T13:04:08Z","2020-05-04T20:25:34Z"
"3769d974-e47e-4c05-a732-7121bd314505","boosn","noun","boosn","American, American people","","","","","1","Person saying: boosn","boosn-pr-hb-01.wav","","","","'Wii ksm Boosn łgaawgu das Darlene.","My sister Darlene is a Boston (American) woman.","","Spoken example sentence with word: boosn","boosn-vn-hb-06.wav","admin","","2001-01-04T22:50:35Z","2022-12-09T19:06:15Z"
"27ea5bf9-a542-4c0b-b7d7-5b9b2f88ca95","midikya'wn","intransitive_verb","mi/diik/*ya/'wn","left; left hand","","Body,Nature/Environment,States,Body Parts,Place/Location","","Dunn, Practical Dictionary entry: 1458.","1","Person saying: midikya'wn","m-medikya’wn-lefthand-vn-hb-2015.wav","Image depicting: ","LEFT_TURN_2.jpg","Image from PAP v23, Bonus Graphics CD.","dat dit'aat a 'naka midikya'wn.","and they sat her on the left side.","Beynon m 55.1","","","admin","","2003-11-23T17:37:36Z","2022-06-28T21:41:28Z"
"7a910781-baaf-4266-bea9-6c97da755fad","midikya'wn","noun","mi/diik/*ya/'wn","left-handed person","","Body,States,Body Parts","","Dunn, Practical Dictionary entry: 1458.","1","Person saying: midikya'wn","m-medikya’wn-lefthand-vn-hb-2015.wav","","","","G̱a midikya'wn t'apxaduulda kłgüüm 'yuuyu.","Two of my sons are left-handed.","","","","admin","","2003-11-23T17:37:36Z","2022-06-28T21:41:28Z"
"e1c6a4d9-b277-4007-9451-5a23cfbfe300","'mik'mak","intransitive_verb","","catch fish (pl.)","","","","","1","","","","","","Ła 'mik'maga fisman.","The fishermen caught fish.","","","","admin","","2013-11-22T18:12:03Z","2022-08-26T18:44:49Z"
"8b863d99-0483-4e2c-9b54-2bf1610464fd","hayaamg̱a̱sk","noun","","lure","","Fishing/Hunting,Gathering and Making","","Dunn, Practical Dictionary entry: 791.","1","","","","","","'Nii gwa'a dm hoyu dm hayaamg̱a̱sgu.","This is what I will use as a lure.","","","","admin","","2003-11-04T04:59:10Z","2022-10-31T19:01:00Z"
